"행정구역별","성별","연령별",2010,2010,2010,2010,2010,2010,2010,2010,2010
"대구광역시","계","75세 이상",87851,2470,21493,59723,3367,55910,446,4165,0
"대구광역시","남자","합계",1169727,82400,489129,589640,81119,507772,749,8558,0
"대구광역시","남자","0~4세",53280,24433,22379,6169,2424,3745,0,299,0
"대구광역시","남자","5~9세",62410,11875,38192,12051,4509,7533,9,292,0
"대구광역시","남자","10~14세",89913,9954,58377,21412,8086,13312,14,170,0
"대구광역시","남자","15~19세",95864,7497,62283,25936,8829,17050,57,148,0
"대구광역시","남자","20~24세",66172,3828,37675,24512,6158,18318,36,157,0
"대구광역시","남자","25~29세",82511,3824,45815,32712,7813,24867,32,160,0
"대구광역시","남자","30~34세",85567,2820,40194,42309,7166,35114,29,244,0
"대구광역시","남자","35~39세",97688,2274,38342,56881,7638,49202,41,191,0
"대구광역시","남자","40~44세",105424,3000,34016,68147,6541,61560,46,261,0
"대구광역시","남자","45~49세",105671,3203,29323,73085,5491,67530,64,60,0
"대구광역시","남자","50~54세",97680,2953,27366,67303,5668,61544,91,58,0
"대구광역시","남자","55~59세",71224,1782,18215,51167,4112,46983,72,60,0
"대구광역시","남자","60~64세",54730,1413,13879,39126,2829,36241,56,312,0
"대구광역시","남자","65~69세",39846,1055,8981,27359,1527,25772,60,2451,0
"대구광역시","남자","70~74세",32638,1083,7412,22269,1295,20922,52,1874,0
"대구광역시","남자","75세 이상",29109,1406,6680,19202,1033,18079,90,1821,0
"대구광역시","여자","합계",1229432,68853,471140,675333,83400,591103,830,14106,0
"대구광역시","여자","0~4세",48444,22514,20053,5709,2008,3701,0,168,0
"대구광역시","여자","5~9세",56369,10484,34627,11061,4217,6841,3,197,0
"대구광역시","여자","10~14세",77938,8798,49991,18882,6868,12000,14,267,0
"대구광역시","여자","15~19세",83381,5942,51876,25277,7890,17342,45,286,0
"대구광역시","여자","20~24세",72269,2790,39942,28242,6667,21536,39,1295,0
"대구광역시","여자","25~29세",85428,2738,43636,38051,8323,29707,21,1003,0
"대구광역시","여자","30~34세",88717,1931,38048,48007,8104,39891,12,731,0
"대구광역시","여자","35~39세",103931,2146,36765,64155,8076,56058,21,865,0
"대구광역시","여자","40~44세",111994,2720,32963,75739,6791,68918,30,572,0
"대구광역시","여자","45~49세",113199,2384,29379,81124,6098,74979,47,312,0
"대구광역시","여자","50~54세",102361,1980,26022,74137,5467,68610,60,222,0
"대구광역시","여자","55~59세",77049,1158,18620,57143,3940,53156,47,128,0
"대구광역시","여자","60~64세",58414,829,13726,43493,2855,40603,35,366,0
"대구광역시","여자","65~69세",49655,708,11379,34616,1916,32654,46,2952,0
"대구광역시","여자","70~74세",41541,667,9300,29176,1846,27276,54,2398,0
"대구광역시","여자","75세 이상",58742,1064,14813,40521,2334,37831,356,2344,0
"인천광역시","계","합계",2603780,164728,792946,1597400,128529,1466017,2854,48706,0
"인천광역시","계","0~4세",125566,53252,46584,25040,5427,19613,0,690,0
"인천광역시","계","5~9세",133445,21667,70111,40949,7692,33233,24,718,0
"인천광역시","계","10~14세",178475,20776,96377,60727,11096,49552,79,595,0
"인천광역시","계","15~19세",193077,16533,101226,74566,13496,60890,180,752,0
"인천광역시","계","20~24세",148942,7633,64428,74889,9888,64945,56,1992,0
"인천광역시","계","25~29세",199304,6367,74165,116397,12446,103898,53,2375,0
"인천광역시","계","30~34세",208261,4782,57395,143246,11271,131913,62,2838,0
"인천광역시","계","35~39세",233045,4634,55062,170293,10226,160020,47,3056,0
"인천광역시","계","40~44세",240602,5521,46961,185745,9929,175752,64,2375,0
"인천광역시","계","45~49세",248899,6156,44950,196198,9632,186484,82,1595,0
"인천광역시","계","50~54세",217946,4966,41599,170522,9285,161169,68,859,0
"인천광역시","계","55~59세",140156,3076,27361,108644,5888,102681,75,1075,0
"인천광역시","계","60~64세",103768,2658,21209,75406,4224,71084,98,4495,0
"인천광역시","계","65~69세",79986,1971,16040,55939,2937,52837,165,6036,0
"인천광역시","계","70~74세",65649,2003,12435,44718,2431,41997,290,6493,0
"인천광역시","계","75세 이상",86659,2733,17043,54121,2661,49949,1511,12762,0
"인천광역시","남자","합계",1282431,87845,399279,775663,63355,711261,1047,19644,0
"인천광역시","남자","0~4세",64759,27603,24006,12795,2870,9925,0,355,0
"인천광역시","남자","5~9세",69214,11021,36066,21718,3948,17755,15,409,0
"인천광역시","남자","10~14세",92385,11244,49354,31384,5636,25704,44,403,0
"인천광역시","남자","15~19세",99486,8757,52494,37921,6927,30875,119,314,0
"인천광역시","남자","20~24세",65416,3486,28520,32960,4319,28601,40,450,0
"인천광역시","남자","25~29세",99698,3480,37233,58367,6162,52163,42,618,0
"인천광역시","남자","30~34세",106031,2796,30677,71796,5591,66167,38,762,0
"인천광역시","남자","35~39세",117506,2612,28996,85083,5265,79784,34,815,0
"인천광역시","남자","40~44세",116938,2839,24114,89374,4802,84537,35,611,0
"인천광역시","남자","45~49세",125555,3559,23482,98105,4603,93450,52,409,0
"인천광역시","남자","50~54세",110251,2935,21558,85534,4752,80742,40,224,0
"인천광역시","남자","55~59세",70626,1861,14181,54169,3111,51013,45,415,0
"인천광역시","남자","60~64세",51067,1820,10185,36758,2071,34623,64,2304,0
"인천광역시","남자","65~69세",37288,1325,7645,25302,1278,23950,74,3016,0
"인천광역시","남자","70~74세",27900,1191,5393,18263,1097,17051,115,3053,0
"인천광역시","남자","75세 이상",28311,1316,5375,16134,923,14921,290,5486,0
"인천광역시","여자","합계",1321349,76883,393667,821737,65174,754756,1807,29062,0
"인천광역시","여자","0~4세",60807,25649,22578,12245,2557,9688,0,335,0
"인천광역시","여자","5~9세",64231,10646,34045,19231,3744,15478,9,309,0
"인천광역시","여자","10~14세",86090,9532,47023,29343,5460,23848,35,192,0
"인천광역시","여자","15~19세",93591,7776,48732,36645,6569,30015,61,438,0
"인천광역시","여자","20~24세",83526,4147,35908,41929,5569,36344,16,1542,0
"인천광역시","여자","25~29세",99606,2887,36932,58030,6284,51735,11,1757,0
"인천광역시","여자","30~34세",102230,1986,26718,71450,5680,65746,24,2076,0
"인천광역시","여자","35~39세",115539,2022,26066,85210,4961,80236,13,2241,0
"인천광역시","여자","40~44세",123664,2682,22847,96371,5127,91215,29,1764,0
"인천광역시","여자","45~49세",123344,2597,21468,98093,5029,93034,30,1186,0
"인천광역시","여자","50~54세",107695,2031,20041,84988,4533,80427,28,635,0
"인천광역시","여자","55~59세",69530,1215,13180,54475,2777,51668,30,660,0
"인천광역시","여자","60~64세",52701,838,11024,38648,2153,36461,34,2191,0
"인천광역시","여자","65~69세",42698,646,8395,30637,1659,28887,91,3020,0
"인천광역시","여자","70~74세",37749,812,7042,26455,1334,24946,175,3440,0
"인천광역시","여자","75세 이상",58348,1417,11668,37987,1738,35028,1221,7276,0
"광주광역시","계","합계",1449768,105800,537204,799409,66835,731550,1024,7355,0
"광주광역시","계","0~4세",73043,33171,30097,9656,3254,6401,1,119,0
"광주광역시","계","5~9세",82312,16317,48417,17291,5321,11970,0,287,0
"광주광역시","계","10~14세",113887,14299,69796,29616,7432,22180,4,176,0
"광주광역시","계","15~19세",117428,9523,67184,40474,8031,32173,270,247,0
"광주광역시","계","20~24세",91484,4879,41647,44176,5044,39052,80,782,0
"광주광역시","계","25~29세",112293,4302,46095,60826,6233,54552,41,1070,0
"광주광역시","계","30~34세",114757,3109,40145,70666,6056,64590,20,837,0
"광주광역시","계","35~39세",126236,2723,38614,84245,5588,78646,11,654,0
"광주광역시","계","40~44세",127533,3361,34774,88987,4089,84878,20,411,0
"광주광역시","계","45~49세",118775,3395,30421,84589,4261,80309,19,370,0
"광주광역시","계","50~54세",105528,2803,26065,76522,4171,72335,16,138,0
"광주광역시","계","55~59세",73005,1727,17243,53918,2522,51382,14,117,0
"광주광역시","계","60~64세",60351,1604,13836,44776,1977,42783,16,135,0
"광주광역시","계","65~69세",46447,1282,10605,33778,1123,32623,32,782,0
"광주광역시","계","70~74세",37520,1326,8937,26663,644,25947,72,594,0
"광주광역시","계","75세 이상",49169,1979,13328,33226,1089,31729,408,636,0
"광주광역시","남자","합계",706191,55789,267322,380844,32919,347503,422,2236,0
"광주광역시","남자","0~4세",37285,16878,15303,5002,1700,3302,0,102,0
"광주광역시","남자","5~9세",42982,8372,25385,9007,2618,6389,0,218,0
"광주광역시","남자","10~14세",59581,7445,36568,15450,4154,11293,3,118,0
"광주광역시","남자","15~19세",59498,4775,34369,20244,3910,16172,162,110,0
"광주광역시","남자","20~24세",40436,2184,19079,19082,1844,17190,48,91,0
"광주광역시","남자","25~29세",56070,2529,23511,29904,3094,26788,22,126,0
"광주광역시","남자","30~34세",56340,1693,20131,34405,3160,31233,12,111,0
"광주광역시","남자","35~39세",60911,1422,18910,40444,2696,37741,7,135,0
"광주광역시","남자","40~44세",63073,1645,17318,44078,1884,42183,11,32,0
"광주광역시","남자","45~49세",58468,1891,15433,41049,1983,39054,12,95,0
"광주광역시","남자","50~54세",51832,1726,13095,36957,2234,34712,11,54,0
"광주광역시","남자","55~59세",35575,1195,8397,25950,1383,24558,9,33,0
"광주광역시","남자","60~64세",29612,1071,6945,21528,1054,20463,11,68,0
"광주광역시","남자","65~69세",21743,847,4952,15584,547,15023,14,360,0
"광주광역시","남자","70~74세",16227,873,3640,11444,280,11139,25,270,0
"광주광역시","남자","75세 이상",16558,1243,4286,10716,378,10263,75,313,0
"광주광역시","여자","합계",743577,50011,269882,418565,33916,384047,602,5119,0
"광주광역시","여자","0~4세",35758,16293,14794,4654,1554,3099,1,17,0
"광주광역시","여자","5~9세",39330,7945,23032,8284,2703,5581,0,69,0
"광주광역시","여자","10~14세",54306,6854,33228,14166,3278,10887,1,58,0
"광주광역시","여자","15~19세",57930,4748,32815,20230,4121,16001,108,137,0
"광주광역시","여자","20~24세",51048,2695,22568,25094,3200,21862,32,691,0
"광주광역시","여자","25~29세",56223,1773,22584,30922,3139,27764,19,944,0
"광주광역시","여자","30~34세",58417,1416,20014,36261,2896,33357,8,726,0
"광주광역시","여자","35~39세",65325,1301,19704,43801,2892,40905,4,519,0
"광주광역시","여자","40~44세",64460,1716,17456,44909,2205,42695,9,379,0
"광주광역시","여자","45~49세",60307,1504,14988,43540,2278,41255,7,275,0
"광주광역시","여자","50~54세",53696,1077,12970,39565,1937,37623,5,84,0
"광주광역시","여자","55~59세",37430,532,8846,27968,1139,26824,5,84,0
"광주광역시","여자","60~64세",30739,533,6891,23248,923,22320,5,67,0
"광주광역시","여자","65~69세",24704,435,5653,18194,576,17600,18,422,0
"광주광역시","여자","70~74세",21293,453,5297,15219,364,14808,47,324,0
"광주광역시","여자","75세 이상",32611,736,9042,22510,711,21466,333,323,0
"대전광역시","계","합계",1472388,94796,460540,903992,63673,837086,3233,13060,0
"대전광역시","계","0~4세",72026,32260,28109,11106,2737,8367,2,551,0
"대전광역시","계","5~9세",79798,14019,44328,20884,4310,16567,7,567,0
"대전광역시","계","10~14세",105002,12651,57695,34209,6961,27201,47,447,0
"대전광역시","계","15~19세",117226,9131,56647,50796,7081,43129,586,652,0
"대전광역시","계","20~24세",101572,3905,35734,60851,4720,55714,417,1082,0
"대전광역시","계","25~29세",113882,3317,38519,71140,6187,64809,144,906,0
"대전광역시","계","30~34세",115310,2357,34164,78124,5332,72725,67,665,0
"대전광역시","계","35~39세",128917,2555,33756,92103,4963,87070,70,503,0
"대전광역시","계","40~44세",129855,3180,29943,96246,4318,91787,141,486,0
"대전광역시","계","45~49세",125574,3187,26709,95343,4244,90967,132,335,0
"대전광역시","계","50~54세",114792,2486,22944,89072,4274,84668,130,290,0
"대전광역시","계","55~59세",79166,1460,15543,61942,3024,58817,101,221,0
"대전광역시","계","60~64세",58217,1080,10940,45632,1829,43710,93,565,0
"대전광역시","계","65~69세",45112,881,8779,33912,1340,32459,113,1540,0
"대전광역시","계","70~74세",36966,974,7165,27294,1123,25978,193,1533,0
"대전광역시","계","75세 이상",48973,1353,9565,35338,1230,33118,990,2717,0
"대전광역시","남자","합계",725625,50261,234939,435222,32124,401450,1648,5203,0
"대전광역시","남자","0~4세",37539,16940,14807,5560,1312,4246,2,232,0
"대전광역시","남자","5~9세",42033,7238,23495,11055,2412,8639,4,245,0
"대전광역시","남자","10~14세",54419,6978,29814,17378,3599,13754,25,249,0
"대전광역시","남자","15~19세",60745,4591,29581,26252,3833,22026,393,321,0
"대전광역시","남자","20~24세",47497,1978,16830,28535,2387,25825,323,154,0
"대전광역시","남자","25~29세",57630,2010,19923,35516,3104,32300,112,181,0
"대전광역시","남자","30~34세",56486,1293,17470,37609,2545,35028,36,114,0
"대전광역시","남자","35~39세",63561,1156,16859,45444,2487,42906,51,102,0
"대전광역시","남자","40~44세",64253,1637,15545,47027,2276,44664,87,44,0
"대전광역시","남자","45~49세",62603,1828,14385,46345,1998,44258,89,45,0
"대전광역시","남자","50~54세",56240,1473,11957,42745,2219,40444,82,65,0
"대전광역시","남자","55~59세",39558,870,8175,30396,1638,28704,54,117,0
"대전광역시","남자","60~64세",29296,654,5832,22508,852,21608,48,302,0
"대전광역시","남자","65~69세",21162,504,4184,15599,606,14931,62,875,0
"대전광역시","남자","70~74세",15823,508,3027,11565,476,11017,72,723,0
"대전광역시","남자","75세 이상",16780,603,3055,11688,380,11100,208,1434,0
"대전광역시","여자","합계",746763,44535,225601,468770,31549,435636,1585,7857,0
"대전광역시","여자","0~4세",34487,15320,13302,5546,1425,4121,0,319,0
"대전광역시","여자","5~9세",37765,6781,20833,9829,1898,7928,3,322,0
"대전광역시","여자","10~14세",50583,5673,27881,16831,3362,13447,22,198,0
"대전광역시","여자","15~19세",56481,4540,27066,24544,3248,21103,193,331,0
"대전광역시","여자","20~24세",54075,1927,18904,32316,2333,29889,94,928,0
"대전광역시","여자","25~29세",56252,1307,18596,35624,3083,32509,32,725,0
"대전광역시","여자","30~34세",58824,1064,16694,40515,2787,37697,31,551,0
"대전광역시","여자","35~39세",65356,1399,16897,46659,2476,44164,19,401,0
"대전광역시","여자","40~44세",65602,1543,14398,49219,2042,47123,54,442,0
"대전광역시","여자","45~49세",62971,1359,12324,48998,2246,46709,43,290,0
"대전광역시","여자","50~54세",58552,1013,10987,46327,2055,44224,48,225,0
"대전광역시","여자","55~59세",39608,590,7368,31546,1386,30113,47,104,0
"대전광역시","여자","60~64세",28921,426,5108,23124,977,22102,45,263,0
"대전광역시","여자","65~69세",23950,377,4595,18313,734,17528,51,665,0
"대전광역시","여자","70~74세",21143,466,4138,15729,647,14961,121,810,0
"대전광역시","여자","75세 이상",32193,750,6510,23650,850,22018,782,1283,0
"울산광역시","계","합계",1058070,85310,380505,583330,35930,546402,998,8925,0
"울산광역시","계","0~4세",54589,26840,20724,6678,1493,5185,0,347,0
"울산광역시","계","5~9세",57562,12138,32995,12117,2846,9252,19,312,0
"울산광역시","계","10~14세",81837,12106,49614,20005,4372,15588,45,112,0
"울산광역시","계","15~19세",79744,8394,48070,23059,4440,18584,35,221,0
"울산광역시","계","20~24세",48907,3131,27158,17839,2525,15281,33,779,0
"울산광역시","계","25~29세",75874,3333,35598,36165,2994,33028,143,778,0
"울산광역시","계","30~34세",85522,2387,31197,51299,3132,48025,142,639,0
"울산광역시","계","35~39세",95270,2402,25683,66588,2805,63710,73,597,0
"울산광역시","계","40~44세",105630,2969,21753,80472,2580,77836,56,436,0
"울산광역시","계","45~49세",105499,2857,19055,83142,2363,80736,43,445,0
"울산광역시","계","50~54세",91148,2341,18261,70314,2142,68139,33,232,0
"울산광역시","계","55~59세",61312,1865,14126,45129,1417,43687,25,192,0
"울산광역시","계","60~64세",40042,1169,10837,27718,1053,26631,34,318,0
"울산광역시","계","65~69세",27652,938,7752,17487,677,16782,28,1475,0
"울산광역시","계","70~74세",20902,921,7397,11736,491,11198,47,848,0
"울산광역시","계","75세 이상",26580,1519,10285,13582,600,12740,242,1194,0
"울산광역시","남자","합계",535514,47111,194393,291046,17831,272572,643,2964,0
"울산광역시","남자","0~4세",28854,14146,10989,3549,829,2720,0,170,0
"울산광역시","남자","5~9세",30599,6320,17985,6233,1495,4726,12,61,0
"울산광역시","남자","10~14세",43374,6433,26331,10555,2380,8151,24,55,0
"울산광역시","남자","15~19세",43627,4848,26347,12358,2429,9906,23,74,0
"울산광역시","남자","20~24세",23278,1406,13234,8597,1083,7490,24,41,0
"울산광역시","남자","25~29세",39142,1852,18314,18889,1420,17339,130,87,0
"울산광역시","남자","30~34세",44206,1389,16164,26540,1460,24946,134,113,0
"울산광역시","남자","35~39세",46628,1449,12933,32129,1205,30867,57,117,0
"울산광역시","남자","40~44세",52046,1687,11143,39100,1242,37806,52,116,0
"울산광역시","남자","45~49세",54492,1714,10004,42630,1237,41358,35,144,0
"울산광역시","남자","50~54세",46506,1641,9021,35764,1072,34665,27,80,0
"울산광역시","남자","55~59세",31651,1249,7261,23037,800,22218,19,104,0
"울산광역시","남자","60~64세",20823,765,5425,14459,491,13946,22,174,0
"울산광역시","남자","65~69세",13249,673,3378,8428,317,8098,13,770,0
"울산광역시","남자","70~74세",9023,546,3003,5108,205,4887,16,366,0
"울산광역시","남자","75세 이상",8016,993,2861,3670,166,3449,55,492,0
"울산광역시","여자","합계",522556,38199,186112,292284,18099,273830,355,5961,0
"울산광역시","여자","0~4세",25735,12694,9735,3129,664,2465,0,177,0
"울산광역시","여자","5~9세",26963,5818,15010,5884,1351,4526,7,251,0
"울산광역시","여자","10~14세",38463,5673,23283,9450,1992,7437,21,57,0
"울산광역시","여자","15~19세",36117,3546,21723,10701,2011,8678,12,147,0
"울산광역시","여자","20~24세",25629,1725,13924,9242,1442,7791,9,738,0
"울산광역시","여자","25~29세",36732,1481,17284,17276,1574,15689,13,691,0
"울산광역시","여자","30~34세",41316,998,15033,24759,1672,23079,8,526,0
"울산광역시","여자","35~39세",48642,953,12750,34459,1600,32843,16,480,0
"울산광역시","여자","40~44세",53584,1282,10610,41372,1338,40030,4,320,0
"울산광역시","여자","45~49세",51007,1143,9051,40512,1126,39378,8,301,0
"울산광역시","여자","50~54세",44642,700,9240,34550,1070,33474,6,152,0
"울산광역시","여자","55~59세",29661,616,6865,22092,617,21469,6,88,0
"울산광역시","여자","60~64세",19219,404,5412,13259,562,12685,12,144,0
"울산광역시","여자","65~69세",14403,265,4374,9059,360,8684,15,705,0
"울산광역시","여자","70~74세",11879,375,4394,6628,286,6311,31,482,0
"울산광역시","여자","75세 이상",18564,526,7424,9912,434,9291,187,702,0
"경기도","계","합계",11091716,735966,2045875,8137989,1488464,6625627,23898,171886,0
"경기도","계","0~4세",600134,249916,176575,168661,75880,92733,48,4982,0
"경기도","계","5~9세",636118,95713,244893,290274,120620,169524,130,5238,0
"경기도","계","10~14세",797753,77793,285793,430042,157612,272095,335,4125,0
"경기도","계","15~19세",796859,57691,255133,479912,149052,328524,2336,4123,0
"경기도","계","20~24세",590870,30456,153545,398704,99846,296869,1989,8165,0
"경기도","계","25~29세",817003,30889,152982,623251,112530,509299,1422,9881,0
"경기도","계","30~34세",926683,21719,121980,772399,106082,665513,804,10585,0
"경기도","계","35~39세",1076909,23067,117148,925327,110952,813703,672,11367,0
"경기도","계","40~44세",1061101,26590,106644,918510,108032,809544,934,9357,0
"경기도","계","45~49세",994026,28654,102282,855913,115819,738830,1264,7177,0
"경기도","계","50~54세",838418,24305,87190,721722,99142,621133,1447,5201,0
"경기도","계","55~59세",545904,15924,59850,466527,66198,399182,1147,3603,0
"경기도","계","60~64세",410674,12388,44889,341401,45083,295317,1001,11996,0
"경기도","계","65~69세",340510,11844,42252,267014,40348,225535,1131,19400,0
"경기도","계","70~74세",287943,12247,39596,217778,35904,180239,1635,18322,0
"경기도","계","75세 이상",370811,16770,55123,260554,45364,207587,7603,38364,0
"경기도","남자","합계",5471281,406897,1047739,3950396,713264,3226423,10709,66249,0
"경기도","남자","0~4세",309019,129008,90160,87332,39097,48210,25,2519,0
"경기도","남자","5~9세",329206,49245,127290,149956,63409,86473,74,2715,0
"경기도","남자","10~14세",411243,40947,148384,219664,81070,138385,209,2248,0
"경기도","남자","15~19세",410453,31429,132261,244916,75971,167772,1173,1847,0
"경기도","남자","20~24세",257747,14515,68372,173111,43059,129073,979,1749,0
"경기도","남자","25~29세",406312,17541,78717,307740,55646,251152,942,2314,0
"경기도","남자","30~34세",458397,12791,63888,379197,52156,326502,539,2521,0
"경기도","남자","35~39세",537677,13610,62278,459233,53046,405738,449,2556,0
"경기도","남자","40~44세",529130,15273,57800,453998,51013,402379,606,2059,0
"경기도","남자","45~49세",505992,18527,57782,427818,55649,371389,780,1865,0
"경기도","남자","50~54세",429081,16718,49236,361825,47804,313166,855,1302,0
"경기도","남자","55~59세",275146,11512,32252,230209,31148,198400,661,1173,0
"경기도","남자","60~64세",200493,9052,23878,161840,20169,141114,557,5723,0
"경기도","남자","65~69세",156639,8152,19758,119134,16495,102083,556,9595,0
"경기도","남자","70~74세",126314,8574,17540,91392,13912,76853,627,8808,0
"경기도","남자","75세 이상",128432,10003,18143,83031,13620,67734,1677,17255,0
"경기도","여자","합계",5620435,329069,998136,4187593,775200,3399204,13189,105637,0
"경기도","여자","0~4세",291115,120908,86415,81329,36783,44523,23,2463,0
"경기도","여자","5~9세",306912,46468,117603,140318,57211,83051,56,2523,0
"경기도","여자","10~14세",386510,36846,137409,210378,76542,133710,126,1877,0
"경기도","여자","15~19세",386406,26262,122872,234996,73081,160752,1163,2276,0
"경기도","여자","20~24세",333123,15941,85173,225593,56787,167796,1010,6416,0
"경기도","여자","25~29세",410691,13348,74265,315511,56884,258147,480,7567,0
"경기도","여자","30~34세",468286,8928,58092,393202,53926,339011,265,8064,0
"경기도","여자","35~39세",539232,9457,54870,466094,57906,407965,223,8811,0
"경기도","여자","40~44세",531971,11317,48844,464512,57019,407165,328,7298,0
"경기도","여자","45~49세",488034,10127,44500,428095,60170,367441,484,5312,0
"경기도","여자","50~54세",409337,7587,37954,359897,51338,307967,592,3899,0
"경기도","여자","55~59세",270758,4412,27598,236318,35050,200782,486,2430,0
"경기도","여자","60~64세",210181,3336,21011,179561,24914,154203,444,6273,0
"경기도","여자","65~69세",183871,3692,22494,147880,23853,123452,575,9805,0
"경기도","여자","70~74세",161629,3673,22056,126386,21992,103386,1008,9514,0
"경기도","여자","75세 이상",242379,6767,36980,177523,31744,139853,5926,21109,0
"강원도","계","합계",1435394,136708,594650,684519,265950,415781,2788,19517,0
"강원도","계","0~4세",61875,28218,20819,12665,3685,8975,5,173,0
"강원도","계","5~9세",71940,16026,35655,20071,6044,14017,10,188,0
"강원도","계","10~14세",95735,16841,49650,29041,8869,20114,58,203,0
"강원도","계","15~19세",99783,11684,43591,44239,12958,30849,432,269,0
"강원도","계","20~24세",75792,5265,25522,43953,12901,30650,402,1052,0
"강원도","계","25~29세",80168,5713,31974,41335,15833,25206,296,1146,0
"강원도","계","30~34세",89806,4853,34444,49613,20087,29306,220,896,0
"강원도","계","35~39세",109499,5451,44391,58738,24173,34457,108,919,0
"강원도","계","40~44세",116719,6511,48177,61145,26784,34240,121,886,0
"강원도","계","45~49세",121116,6599,48345,65494,27401,37977,116,678,0
"강원도","계","50~54세",123822,6865,50121,66620,27331,39144,145,216,0
"강원도","계","55~59세",93005,5029,36378,51359,20891,30379,89,239,0
"강원도","계","60~64세",69695,3328,26480,38612,14370,24175,67,1275,0
"강원도","계","65~69세",72065,3920,30583,34979,14565,20318,96,2583,0
"강원도","계","70~74세",68059,4699,29683,30951,13805,17031,115,2726,0
"강원도","계","75세 이상",86315,5706,38837,35704,16253,18943,508,6068,0
"강원도","남자","합계",705090,80864,302060,314871,123029,190270,1572,7295,0
"강원도","남자","0~4세",32184,15049,10723,6354,1736,4615,3,58,0
"강원도","남자","5~9세",37712,8331,18617,10662,3236,7417,9,102,0
"강원도","남자","10~14세",48424,8390,25057,14900,4520,10340,40,77,0
"강원도","남자","15~19세",53064,6218,23870,22863,6668,15941,254,113,0
"강원도","남자","20~24세",37408,2779,12490,22000,5968,15824,208,139,0
"강원도","남자","25~29세",41942,3389,17052,21421,7953,13295,173,80,0
"강원도","남자","30~34세",44729,3064,18155,23432,9957,13293,182,78,0
"강원도","남자","35~39세",54696,3729,24097,26812,11589,15134,89,58,0
"강원도","남자","40~44세",59564,4493,27192,27788,13071,14629,88,91,0
"강원도","남자","45~49세",60930,4788,27096,28952,12909,15960,83,94,0
"강원도","남자","50~54세",62594,5229,27120,30200,12694,17390,116,45,0
"강원도","남자","55~59세",46455,3821,18781,23758,9614,14069,75,95,0
"강원도","남자","60~64세",33190,2503,13026,16991,6528,10415,48,670,0
"강원도","남자","65~69세",32404,2768,13634,14680,6148,8479,53,1322,0
"강원도","남자","70~74세",30184,3080,13149,12681,5703,6934,44,1274,0
"강원도","남자","75세 이상",29610,3233,12001,11377,4735,6535,107,2999,0
"강원도","여자","합계",730304,55844,292590,369648,142921,225511,1216,12222,0
"강원도","여자","0~4세",29691,13169,10096,6311,1949,4360,2,115,0
"강원도","여자","5~9세",34228,7695,17038,9409,2808,6600,1,86,0
"강원도","여자","10~14세",47311,8451,24593,14141,4349,9774,18,126,0
"강원도","여자","15~19세",46719,5466,19721,21376,6290,14908,178,156,0
"강원도","여자","20~24세",38384,2486,13032,21953,6933,14826,194,913,0
"강원도","여자","25~29세",38226,2324,14922,19914,7880,11911,123,1066,0
"강원도","여자","30~34세",45077,1789,16289,26181,10130,16013,38,818,0
"강원도","여자","35~39세",54803,1722,20294,31926,12584,19323,19,861,0
"강원도","여자","40~44세",57155,2018,20985,33357,13713,19611,33,795,0
"강원도","여자","45~49세",60186,1811,21249,36542,14492,22017,33,584,0
"강원도","여자","50~54세",61228,1636,23001,36420,14637,21754,29,171,0
"강원도","여자","55~59세",46550,1208,17597,27601,11277,16310,14,144,0
"강원도","여자","60~64세",36505,825,13454,21621,7842,13760,19,605,0
"강원도","여자","65~69세",39661,1152,16949,20299,8417,11839,43,1261,0
"강원도","여자","70~74세",37875,1619,16534,18270,8102,10097,71,1452,0
"강원도","여자","75세 이상",56705,2473,26836,24327,11518,12408,401,3069,0
"충청북도","계","합계",1479816,150476,568464,746047,256836,486414,2797,14829,0
"충청북도","계","0~4세",69293,31881,24215,13019,4101,8918,0,178,0
"충청북도","계","5~9세",75932,16150,38229,21213,6720,14473,20,340,0
"충청북도","계","10~14세",101765,17768,51822,31941,9294,22597,50,234,0
"충청북도","계","15~19세",106872,12177,49287,45166,10503,34215,448,242,0
"충청북도","계","20~24세",84309,6403,28370,48202,9743,38219,240,1334,0
"충청북도","계","25~29세",98360,6224,36120,54527,16007,38353,167,1489,0
